symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
ATD.A,Alimentation Couche-Tard Inc. Class A Multiple Voting Shares,44.96,-0.09,-0.199778,Toronto Stock Exchange,TSX,TSX,,Consumer Defensive,Retail - Defensive,3399,45.05,46.94,44.75,11411014352,50038154130,16.4,45.05,Quarterly,0.622,0.07,CAD,0.767371,2.80999994,2020-09-10 00:00:00.0,"Alimentation Couche-Tard Inc operates a network of convenience stores across North America, Ireland, Scandinavia, Poland, the Baltics, and Russia.","Alimentation Couche-Tard Inc operates a network of convenience stores across North America, Ireland, Scandinavia, Poland, the Baltics, and Russia. The company primarily generates income through the sale of tobacco products, groceries, beverages, fresh food, quick service restaurants, car wash services, other retail products and services, road transportation fuel, stationary energy, marine fuel, and chemicals. In addition, the company operates more stores under the Circle K banner in other countries such as China, Egypt, and Malaysia. Its operation is geographically divided into U.S., Europe, and Canada. Revenue from external customers fall mainly into three categories: merchandise and services, road transportation fuel, and other.",https://www.couche-tard.com,investor.relations@couche-tard.com,+1 450 662-6632,"4204 Boulevard Industriel, Services administratifs, Laval, QC, CA",131000,253803700,0.83,1112948268,,45.273939,2020-09-25,47.57,30.57,0.00659,13717,8783.0,8591.0,3.427,10.4,25.47,10.11,44.98201,45.33822,42.25515,15.67,22.56,equity,Company
ALYA,Alithya Group inc. Class A subordinate voting shares,2.71,-0.01,-0.367647,Toronto Stock Exchange,TSX,TSX,,Technology,Software,1700,2.71,2.75,2.71,137972201,157400147,,2.72,,,,,1.398976,-0.119999997,,"Alithya Group Inc is a leader in strategy and digital transformation, with professionals in Canada, the US, and Europe.","Alithya Group Inc is a leader in strategy and digital transformation, with professionals in Canada, the US, and Europe. Its integrated offering is laid out as follows: Strategy, custom solutions, Microsoft solutions, and Oracle solutions. Clients entrust the company with their strategic projects across Banking, Investment and Insurance, Energy, Manufacturing, Retail and Distribution, Telecommunications, Transportation, Professional Services, Healthcare, and Government sectors. Geographically, it derives a majority of revenue from Canada. The company services include digital transformation, enterprise technology, solution development, project management, infrastructure management, and others.",https://www.alithya.com,,+1 514 227-6434,"1100 Robert-Bourassa Boulevard, Suite 400, Montreal, QC, CA",2146,50912251,0.56,58081235,,2.73823529,,4.25,1.5,-0.026652,18282,30309.0,25933.0,1.034,38.9,-31.51,-17.37,2.57429,2.335,2.81958,,,equity,Company
ALB,Allbanc Split Corp. II Class A Capital Shares,21.5,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Financial Services,Asset Management,0,,,,18495590,0,,21.5,Quarterly,3.163,0.17,CAD,1.822671,-1.64999997,2020-08-13 00:00:00.0,Allbanc Split Corp II is a Canada based company.,"Allbanc Split Corp II is a Canada based company. It holds a portfolio of common shares of Bank of Montreal, Canadian Imperial Bank of Commerce, National Bank of Canada, The Bank of Nova Scotia, Royal Bank of Canada, and Toronto-Dominion Bank. The objective of the company is to invest in portfolio shares and not engage in trading.",http://www.scotiamanagedcompanies.com,,+1 416 863-5930,"150 King Street West, 18th Floor, Toronto, ON, CA",,860260,,0,0.0,21.5,2020-08-31,28.54,14,0.005388,272,276.0,185.0,,,-6.71,-4.51,21.16714,20.33959,20.95073,,,equity,Company
AP.UN,Allied Properties Real Estate Investment Trust Units,38.16,0.16,0.421053,Toronto Stock Exchange,TSX,TSX,,Real Estate,REITs,15489,38.01,38.46,38.01,4697982502,4856083504,6.1,38.0,Monthly,4.342,0.1375,CAD,0.537929,6.17999982,2020-08-28 00:00:00.0,"Allied Properties Real Estate Investment Trust is a real estate investment trust engaged in the development, management, and ownership of primarily urban office environments across Canada's major...","Allied Properties Real Estate Investment Trust is a real estate investment trust engaged in the development, management, and ownership of primarily urban office environments across Canada's major cities. Most of the total square footage in the company's real estate portfolio is located in Toronto and Montreal. Allied Properties derives nearly all of its income in the form of rental revenue from tenants in its properties. The majority of this revenue comes from its assets located in Central Canada. Allied Properties' major tenants include IT, banking, government, marketing, and telecommunications firms. The company also controls a number of telecommunications/IT and retail properties within its real estate portfolio.",https://www.alliedreit.com,info@alliedreit.com,+1 416 977-9002,"134 Peter Street, Suite 1700, Toronto, ON, CA",305,123112749,0.47,127255857,,38.2213596,2020-09-15,60.14,31.49,0.003301,388121,320994.0,296957.0,0.813,12.9,13.12,8.78,38.18919,39.77001,45.2648,1.81,2.1,equity,Company
AMM,Almaden Minerals Ltd.,1.06,0.05,4.950495,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,42243,1.03,1.06,1.02,127556560,127577760,,1.01,,,,,1.6403,-0.039999999,,"Almaden Minerals Ltd is an exploration stage company and is engaged in the exploration and development of properties in Canada, and Mexico.","Almaden Minerals Ltd is an exploration stage company and is engaged in the exploration and development of properties in Canada, and Mexico.",http://www.almadenminerals.com,info@almadenminerals.com,+1 604 689-7644,"1333 Johnston Street, Suite 210, Vancouver, BC, CA",9,120336377,0.04,120356377,,1.03988123,,1.1,0.31,0.01386,68542,142383.0,164656.0,1.828,,-5.76,-5.35,0.92048,0.8524,0.6595,,,equity,Company
AII,Almonty Industries Inc.,0.78,0.01,1.298701,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,2003,0.78,0.78,0.78,143102287,143102287,,0.77,,,,,2.031799,-0.059999998,,Almonty Industries Inc.,"Almonty Industries Inc. is engaged in the mining, processing and shipping of tungsten concentrate from its Los Santos tungsten mine located near Salamanca, Spain (the 'Los Santos Mine'), the processing and shipping of tungsten concentrate from its Panasqueira tin and tungsten mine in Covilha, Castelo Branco, Portugal (the 'Panasqueira Mine'), the evaluation of its Valtreixal tin and tungsten mine project located in Western Spain in the province of Zamora (the 'Valtreixal Mine'), as well as the evaluation and expected re-opening of its Sangdong tungsten mine project located in Gangwon Province, Republic of Korea (the 'Sangdong Mine').",http://www.almonty.com,info@almonty.com,+1 604 684-6264,"100 King Street West, Suite 5700, Toronto, ON, CA",377,183464470,0.86,183464470,0.0,0.78,,0.81,0.28,0.010673,75538,73438.0,65205.0,4.333,10.7,-13.28,-4.64,0.67,0.6502,0.53845,,,equity,Company
ALA,AltaGas Ltd.,16.53,0.11,0.669915,Toronto Stock Exchange,TSX,TSX,,Utilities,Utilities - Regulated,30342,16.62,16.62,16.44,4619227222,4618482000,12.4,16.42,Monthly,5.847,0.08,CAD,1.66386,1.42999994,2020-09-24 00:00:00.0,"AltaGas Ltd owns and operates a diversified basket of energy infrastructure businesses. Business is conducted through four segments: Midstream, power, utilities and corporate.","AltaGas Ltd owns and operates a diversified basket of energy infrastructure businesses. Business is conducted through four segments: Midstream, power, utilities and corporate. Utility business owns and operates rate-regulated natural gas distribution assets across North America. Midstream business subsequent to the sale of non-core midstream assets in Canada and also engaged in the natural gas liquid processing and extraction, transportation, and storage. Natural gas is sold and purchased for both commercial and industrial users. The Power business includes power generation assets such as natural gas-fired, wind, biomass, and hydro power assets. Revenue is derived from customers in both Canada and the United States, with United States customers contributing the most.",http://www.altagas.ca,Investor.relations@altagas.ca,+1 403 691-7769,"1700, 355 - 4th Avenue S.W., Calgary, AB, CA",2801,279445083,1.08,279400000,,16.5450997,2020-10-15,22.74,8.71,-0.008343,654469,656181.0,816739.0,0.695,6.2,6.21,1.94,17.3797,16.90774,16.87004,-23,-11.22,equity,Company
ALS,Altius Minerals Corporation,10.58,-0.03,-0.282752,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,4204,10.6,10.6,10.53,438826936,438826936,32.5,10.61,Quarterly,1.885,0.05,CAD,1.506876,0.330000013,2020-08-28 00:00:00.0,Altius Minerals Corp is engaged in the business of obtaining diversified mining royalty.,"Altius Minerals Corp is engaged in the business of obtaining diversified mining royalty. It holds interests in mining operations that produce metals and minerals such as copper, zinc, nickel, cobalt, gold, silver, and potash. The corporation also holds other pre-development stage royalty interests and various earlier stage royalties. It is engaged in the operating segments of the Acquisition and management of producing and development stage royalty and streaming interests (Royalties); and Acquisition and early stage exploration of mineral resource properties with a goal of vending the properties to third parties in exchange for early stage royalties and minority equity or project interests (Project Generation).",http://www.altiusminerals.com,info@altiusminerals.com,+1 709 576-3440,"38 Duffy Place, 2nd Floor, St. John's, NL, CA",20,41477026,0.47,41477026,,10.5633333,2020-09-15,12.32,6.29,-0.002626,54869,57983.0,51585.0,1.403,12.4,4.15,2.3,11.05001,10.68229,9.9491,35.82,,equity,Company
HOT.DB.U,American Hotel Income Properties REIT LP 5.00% convertible unsecured subordinated debentures,79.0,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,42472375,0,,79.0,Monthly,0.577,0.038,USD,1.60603,,2020-03-30 00:00:00.0,,,,,,,,537625,,0,,79.0,2020-04-15,100.5,30,-0.004481,31500,24467.0,32620.0,,,,,79.60714,80.565,82.37908,,,equity,Company
ARG,Amerigo Resources Ltd.,0.57,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,3500,0.57,0.57,0.57,102696531,103038531,,0.57,,,,,2.785365,-0.05,,Amerigo Resources Ltd is principally engaged in the production of copper and molybdenum concentrates through its operating subsidiary Minera Valle Central...,"Amerigo Resources Ltd is principally engaged in the production of copper and molybdenum concentrates through its operating subsidiary Minera Valle Central S.A. The group operates in one segment, the production of copper concentrates. The company geographically operates in Chile and Canada and earns most of its revenue from Chile.",http://www.amerigoresources.com,questions@amerigoresources.com,+1 604 697-6200,"355 Burrard Street, The Marine Building, Suite 1260, Vancouver, BC, CA",300,180169351,0.6,180769351,0.0,0.57,,0.81,0.12,0.030071,146526,143391.0,146894.0,0.826,9.8,-9.31,-4.1,0.56143,0.5256,0.40054,,,equity,Company
ANX,Anaconda Mining Inc.,0.58,0.01,1.754386,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,84059,0.57,0.59,0.57,84900992,84900992,22.8,0.57,,,,,2.224204,0.029999999,,"Anaconda Mining Inc is a gold mining, exploration and development company, focused in the prospective Atlantic Canadian jurisdictions of Newfoundland and Nova Scotia.","Anaconda Mining Inc is a gold mining, exploration and development company, focused in the prospective Atlantic Canadian jurisdictions of Newfoundland and Nova Scotia. The projects of the company comprise of Goldboro Project, Point Rousse Project, The Great Northern Project, The Tilt Cove Project and Cape Spencer Project.",http://www.anacondamining.com,info@anacondamining.com,+1 416 304-6622,"150 York Street, Suite 410, Toronto, ON, CA",195,146381019,0.07,146381019,,0.572969687,,0.78,0.095,0.028614,197972,378533.0,367727.0,1.611,9.9,8.91,6.66,0.65048,0.5566,0.3073,,,equity,Company
AND,Andlauer Healthcare Group Inc. Subordinate Voting Shares,44.98,0.54,1.215122,Toronto Stock Exchange,TSX,TSX,,Healthcare,Medical Distribution,681,44.98,44.98,44.98,562250000,1691248000,56.5,44.44,Quarterly,0.45,0.05,CAD,0.643067,0.790000021,2020-09-29 00:00:00.0,Andlauer Healthcare Group Inc is an investment holding company. It operates in two segments namely Specialized Transportation and Healthcare Logistics.,"Andlauer Healthcare Group Inc is an investment holding company. It operates in two segments namely Specialized Transportation and Healthcare Logistics. The company generates maximum revenue from the Specialized Transportation segment. Its Specialized Transportation segment provides specialized temperature controlled services to healthcare customers. The company's transportation products include ground transportation, air freight forwarding, and dedicated and last mile delivery. The Healthcare Logistics segment provides contract logistics services for customers, including logistics and distribution and packaging.",https://www.andlauerhealthcare.com,,+1 416 744-4900,"100 Vaughan Valley Boulevard, Vaughan, ON, CA",1200,12500000,1.66,37600000,,44.9799997,2020-10-15,46.75,18,0.104486,17499,13359.0,12485.0,22.832,25.6,40.57,13.21,42.54,39.9746,29.63499,,,equity,Company
ADW.A,Andrew Peller Limited/Andrew Peller Limitee Class A Non-voting Shares,9.91,-0.05,-0.502008,Toronto Stock Exchange,TSX,TSX,,Consumer Defensive,Beverages - Alcoholic,2151,9.98,9.98,9.91,351189114,432032892,16.3,9.96,Quarterly,2.161,0.0538,CAD,0.663599,0.610000014,2020-09-29 00:00:00.0,Andrew Peller Ltd is a wine producing company. It is engaged in the production and marketing of wine and spirit products in Canada.,"Andrew Peller Ltd is a wine producing company. It is engaged in the production and marketing of wine and spirit products in Canada. Some of the company's brands are Peller Estates, Trius Winery, Thirty Bench, Wayne Gretzky, Sandhill, Red Rooster, Calona Vineyards and many more.",http://www.andrewpeller.com,info@andrewpeller.com,+1 905 643-0187,"697 South Service Road, Grimsby, ON, CA",1623,35437852,0.7,43595650,,9.9723809,2020-10-09,14.34,6,0.008465,27739,30095.0,23870.0,1.703,9.2,10.47,5.21,9.35524,8.8958,9.47505,5.16,7.52,equity,Company
APHA,Aphria Inc.,5.97,0.02,0.336134,Toronto Stock Exchange,TSX,TSX,,Healthcare,Drug Manufacturers,186553,5.93,6.01,5.91,1720600668,1720431998,,5.95,,,,,2.02098,-0.330000013,,"Aphria, which is headquartered in Ontario, produces and sells medicinal and recreational cannabis. The company operates through retail and wholesale channels in Canada and internationally.","Aphria, which is headquartered in Ontario, produces and sells medicinal and recreational cannabis. The company operates through retail and wholesale channels in Canada and internationally. Aphria is a main distributor of medical cannabis to Germany and has operations in over 10 countries outside of Canada. However, it does not currently operate in the U.S. due to federal prohibition. The company is focusing on expanding through international cultivation and distribution into the global medical cannabis market. Aphria also offers multiple products under a portfolio of recreational cannabis brands, including Solei, RIFF, and Broken Coast.",http://www.aphria.ca,mgalloro@aloefinancial.com,+1 844 427-4742,"98 Talbot Street West, Leamington, ON, CA",1200,288207817,0.23,288179564,6897518.0,5.96517119,,8.94,2.65,0.044628,1666520,1923167.0,2357828.0,0.949,2681.6,-4.78,-3.4,6.05905,6.2884,5.70295,,,equity,Company
