symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
ATD.A,Alimentation Couche-Tard Inc. Class A Multiple Voting Shares,45.8,-0.21,-0.456423,Toronto Stock Exchange,TSX,TSX,,Consumer Defensive,Retail - Defensive,2865,46.68,46.68,45.57,11624209460,50973030675,15.1,46.01,Quarterly,0.611,0.07,CAD,0.802586,2.80999994,2020-09-10 00:00:00.0,"Alimentation Couche-Tard Inc operates a network of convenience stores across North America, Ireland, Scandinavia, Poland, the Baltics, and Russia.","Alimentation Couche-Tard Inc operates a network of convenience stores across North America, Ireland, Scandinavia, Poland, the Baltics, and Russia. The company primarily generates income through the sale of tobacco products, groceries, beverages, fresh food, quick service restaurants, car wash services, other retail products and services, road transportation fuel, stationary energy, marine fuel, and chemicals. In addition, the company operates more stores under the Circle K banner in other countries such as China, Egypt, and Malaysia. Its operation is geographically divided into U.S., Europe, and Canada. Revenue from external customers fall mainly into three categories: merchandise and services, road transportation fuel, and other.",https://www.couche-tard.com,investor.relations@couche-tard.com,+1 450 662-6632,"4204 Boulevard Industriel, Services administratifs, Laval, QC, CA",131000,253803700,0.83,1112948268,,45.9582608,2020-09-25,47.57,30.57,0.005973,5695,10245.0,8509.0,3.454,9.4,24.56,9.72,45.72333,45.54792,42.51638,13.99,19.85,equity,Company
ALYA,Alithya Group inc. Class A subordinate voting shares,3.37,0.05,1.506024,Toronto Stock Exchange,TSX,TSX,,Technology,Software,26169,3.32,3.37,3.3,171574286,195733762,,3.32,,,,,1.311634,-0.119999997,,"Alithya Group Inc is a leader in strategy and digital transformation, with professionals in Canada, the US, and Europe.","Alithya Group Inc is a leader in strategy and digital transformation, with professionals in Canada, the US, and Europe. Its integrated offering is laid out as follows: Strategy, custom solutions, Microsoft solutions, and Oracle solutions. Clients entrust the company with their strategic projects across Banking, Investment and Insurance, Energy, Manufacturing, Retail and Distribution, Telecommunications, Transportation, Professional Services, Healthcare, and Government sectors. Geographically, it derives a majority of revenue from Canada. The company services include digital transformation, enterprise technology, solution development, project management, infrastructure management, and others.",https://www.alithya.com,,+1 514 227-6434,"1100 Robert-Bourassa Boulevard, Suite 400, Montreal, QC, CA",2146,50912251,0.56,58081235,,3.31576923,,4.23,1.5,-0.017038,47979,29206.0,31843.0,1.286,38.9,-30.93,-17.09,2.93619,2.654,2.79793,,,equity,Company
ALB,Allbanc Split Corp. II Class A Capital Shares,21.0,0.59,2.89074,Toronto Stock Exchange,TSX,TSX,,Financial Services,Asset Management,1200,21.0,21.0,21.0,18065460,0,,20.41,Quarterly,3.238,0.17,CAD,1.891408,-1.64999997,2020-08-13 00:00:00.0,Allbanc Split Corp II is a Canada based company.,"Allbanc Split Corp II is a Canada based company. It holds a portfolio of common shares of Bank of Montreal, Canadian Imperial Bank of Commerce, National Bank of Canada, The Bank of Nova Scotia, Royal Bank of Canada, and Toronto-Dominion Bank. The objective of the company is to invest in portfolio shares and not engage in trading.",http://www.scotiamanagedcompanies.com,,+1 416 863-5930,"150 King Street West, 18th Floor, Toronto, ON, CA",,860260,,0,0.0,21.0,2020-08-31,28.54,14,0.002288,535,363.0,329.0,,,-6.71,-4.51,20.39619,20.48798,20.38255,,,equity,Company
AP.UN,Allied Properties Real Estate Investment Trust Units,36.21,0.59,1.656373,Toronto Stock Exchange,TSX,TSX,,Real Estate,REITs,140524,35.79,36.3,35.79,4457912642,4607934582,5.8,35.62,Monthly,4.557,0.1375,CAD,0.554941,6.17999982,2020-09-29 00:00:00.0,"Allied Properties Real Estate Investment Trust is a real estate investment trust engaged in the development, management, and ownership of primarily urban office environments across Canada's major...","Allied Properties Real Estate Investment Trust is a real estate investment trust engaged in the development, management, and ownership of primarily urban office environments across Canada's major cities. Most of the total square footage in the company's real estate portfolio is located in Toronto and Montreal. Allied Properties derives nearly all of its income in the form of rental revenue from tenants in its properties. The majority of this revenue comes from its assets located in Central Canada. Allied Properties' major tenants include IT, banking, government, marketing, and telecommunications firms. The company also controls a number of telecommunications/IT and retail properties within its real estate portfolio.",https://www.alliedreit.com,info@alliedreit.com,+1 416 977-9002,"134 Peter Street, Suite 1700, Toronto, ON, CA",305,123112749,0.47,127255857,,36.1540007,2020-10-15,60.14,31.49,0.00263,253503,328019.0,311305.0,0.771,12.1,13.06,8.74,36.55639,37.80805,43.72185,1.81,2.1,equity,Company
AMM,Almaden Minerals Ltd.,1.03,-0.02,-1.904762,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,66998,1.07,1.07,1.0,123967069,123967069,,1.05,,,,,1.603223,-0.039999999,,"Almaden Minerals Ltd is an exploration stage company and is engaged in the exploration and development of properties in Canada, and Mexico.","Almaden Minerals Ltd is an exploration stage company and is engaged in the exploration and development of properties in Canada, and Mexico.",http://www.almadenminerals.com,info@almadenminerals.com,+1 604 689-7644,"1333 Johnston Street, Suite 210, Vancouver, BC, CA",9,120356377,0.04,120356377,,1.02746626,,1.43,0.31,0.016853,47125,113567.0,148306.0,1.776,,-5.83,-5.41,1.12524,1.0122,0.7053,,,equity,Company
AII,Almonty Industries Inc.,0.74,0.02,2.777778,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,16046,0.73,0.75,0.73,135763708,135763708,,0.72,,,,,1.883165,-0.059999998,,Almonty Industries Inc.,"Almonty Industries Inc. is engaged in the mining, processing and shipping of tungsten concentrate from its Los Santos tungsten mine located near Salamanca, Spain (the 'Los Santos Mine'), the processing and shipping of tungsten concentrate from its Panasqueira tin and tungsten mine in Covilha, Castelo Branco, Portugal (the 'Panasqueira Mine'), the evaluation of its Valtreixal tin and tungsten mine project located in Western Spain in the province of Zamora (the 'Valtreixal Mine'), as well as the evaluation and expected re-opening of its Sangdong tungsten mine project located in Gangwon Province, Republic of Korea (the 'Sangdong Mine').",http://www.almonty.com,info@almonty.com,+1 604 684-6264,"100 King Street West, Suite 5700, Toronto, ON, CA",377,183464470,0.86,183464470,0.0,0.740645161,,0.81,0.28,0.016557,31632,49103.0,57801.0,4.111,10.7,-13.28,-4.64,0.74,0.6948,0.55788,,,equity,Company
ALA,AltaGas Ltd.,16.64,0.41,2.526186,Toronto Stock Exchange,TSX,TSX,,Utilities,Utilities - Regulated,1406581,16.35,16.68,16.24,4649966182,4649216000,11.3,16.23,Monthly,5.769,0.08,CAD,1.655422,1.44000005,2020-09-24 00:00:00.0,"AltaGas Ltd owns and operates a diversified basket of energy infrastructure businesses. Business is conducted through four segments: Midstream, power, utilities and corporate.","AltaGas Ltd owns and operates a diversified basket of energy infrastructure businesses. Business is conducted through four segments: Midstream, power, utilities and corporate. Utility business owns and operates rate-regulated natural gas distribution assets across North America. Midstream business subsequent to the sale of non-core midstream assets in Canada and also engaged in the natural gas liquid processing and extraction, transportation, and storage. Natural gas is sold and purchased for both commercial and industrial users. The Power business includes power generation assets such as natural gas-fired, wind, biomass, and hydro power assets. Revenue is derived from customers in both Canada and the United States, with United States customers contributing the most.",http://www.altagas.ca,Investor.relations@altagas.ca,+1 403 691-7769,"1700, 355 - 4th Avenue S.W., Calgary, AB, CA",2801,279445083,1.08,279400000,,16.5683311,2020-10-15,22.74,8.71,-0.008013,691206,636509.0,653672.0,0.7,5.7,6.18,1.93,16.42892,16.97389,16.56875,-23,-11.22,equity,Company
ALS,Altius Minerals Corporation,10.19,0.17,1.696607,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,40557,9.95,10.19,9.95,422522868,422522868,30.8,10.02,Quarterly,1.963,0.05,CAD,1.529709,0.330000013,2020-08-28 00:00:00.0,Altius Minerals Corp is engaged in the business of obtaining diversified mining royalty.,"Altius Minerals Corp is engaged in the business of obtaining diversified mining royalty. It holds interests in mining operations that produce metals and minerals such as copper, zinc, nickel, cobalt, gold, silver, and potash. The corporation also holds other pre-development stage royalty interests and various earlier stage royalties. It is engaged in the operating segments of the Acquisition and management of producing and development stage royalty and streaming interests (Royalties); and Acquisition and early stage exploration of mineral resource properties with a goal of vending the properties to third parties in exchange for early stage royalties and minority equity or project interests (Project Generation).",http://www.altiusminerals.com,info@altiusminerals.com,+1 709 576-3440,"38 Duffy Place, 2nd Floor, St. John's, NL, CA",20,41464462,0.47,41464462,,10.1017366,2020-09-15,12.32,6.29,-0.003881,54813,48298.0,53851.0,1.35,12.2,4.09,2.27,10.28619,10.70256,9.85661,17.55,20.75,equity,Company
HOT.DB.U,American Hotel Income Properties REIT LP 5.00% convertible unsecured subordinated debentures,78.0,1.0,1.298701,Toronto Stock Exchange,TSX,TSX,,,,6000,78.0,78.0,78.0,41934750,0,,77.0,Monthly,0.585,0.038,USD,1.604018,,2020-03-30 00:00:00.0,,,,,,,,537625,,0,,78.0,2020-04-15,100.5,30,-0.004331,28300,40467.0,33720.0,,,,,78.47429,78.9252,80.41455,,,equity,Company
ARG,Amerigo Resources Ltd.,0.56,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,101501,0.56,0.57,0.55,100894837,101230837,,0.56,,,,,2.885443,-0.05,,Amerigo Resources Ltd is principally engaged in the production of copper and molybdenum concentrates through its operating subsidiary Minera Valle Central...,"Amerigo Resources Ltd is principally engaged in the production of copper and molybdenum concentrates through its operating subsidiary Minera Valle Central S.A. The group operates in one segment, the production of copper concentrates. The company geographically operates in Chile and Canada and earns most of its revenue from Chile.",http://www.amerigoresources.com,questions@amerigoresources.com,+1 604 697-6200,"355 Burrard Street, The Marine Building, Suite 1260, Vancouver, BC, CA",300,180169351,0.6,180769351,0.0,0.559408865,,0.8,0.12,0.02691,91855,120702.0,127111.0,0.8,9.4,-9.21,-4.06,0.56333,0.557,0.40434,,,equity,Company
ANX,Anaconda Mining Inc.,0.52,0.065,14.285714,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,427180,0.455,0.53,0.455,76786277,76118130,16.7,0.455,,,,,2.277483,0.029999999,,"Anaconda Mining Inc is a gold mining, exploration and development company, focused in the prospective Atlantic Canadian jurisdictions of Newfoundland and Nova Scotia.","Anaconda Mining Inc is a gold mining, exploration and development company, focused in the prospective Atlantic Canadian jurisdictions of Newfoundland and Nova Scotia. The projects of the company comprise of Goldboro Project, Point Rousse Project, The Great Northern Project, The Tilt Cove Project and Cape Spencer Project.",http://www.anacondamining.com,info@anacondamining.com,+1 416 304-6622,"150 York Street, Suite 410, Toronto, ON, CA",195,147665917,0.07,146381019,,0.490146713,,0.78,0.095,0.025304,197204,212015.0,311043.0,1.444,7.3,8.95,6.69,0.51929,0.5829,0.33475,,,equity,Company
AND,Andlauer Healthcare Group Inc. Subordinate Voting Shares,44.7,1.07,2.452441,Toronto Stock Exchange,TSX,TSX,,Healthcare,Medical Distribution,5688,43.68,44.79,43.64,558750000,1680720000,57.7,43.63,Quarterly,0.447,0.05,CAD,0.674115,0.790000021,2020-09-29 00:00:00.0,Andlauer Healthcare Group Inc is an investment holding company. It operates in two segments namely Specialized Transportation and Healthcare Logistics.,"Andlauer Healthcare Group Inc is an investment holding company. It operates in two segments namely Specialized Transportation and Healthcare Logistics. The company generates maximum revenue from the Specialized Transportation segment. Its Specialized Transportation segment provides specialized temperature controlled services to healthcare customers. The company's transportation products include ground transportation, air freight forwarding, and dedicated and last mile delivery. The Healthcare Logistics segment provides contract logistics services for customers, including logistics and distribution and packaging.",https://www.andlauerhealthcare.com,,+1 416 744-4900,"100 Vaughan Valley Boulevard, Vaughan, ON, CA",1200,12500000,1.66,37600000,,44.2497,2020-10-15,46.75,18,0.096122,14413,20357.0,16428.0,22.69,26.1,40.57,13.21,42.66375,41.73483,31.18758,,,equity,Company
ADW.A,Andrew Peller Limited/Andrew Peller Limitee Class A Non-voting Shares,10.65,0.21,2.011494,Toronto Stock Exchange,TSX,TSX,,Consumer Defensive,Beverages - Alcoholic,28823,10.34,10.65,10.3,377413124,464293673,16.7,10.44,Quarterly,2.021,0.0538,CAD,0.639553,0.610000014,2020-09-29 00:00:00.0,Andrew Peller Ltd is a wine producing company. It is engaged in the production and marketing of wine and spirit products in Canada.,"Andrew Peller Ltd is a wine producing company. It is engaged in the production and marketing of wine and spirit products in Canada. Some of the company's brands are Peller Estates, Trius Winery, Thirty Bench, Wayne Gretzky, Sandhill, Red Rooster, Calona Vineyards and many more.",http://www.andrewpeller.com,info@andrewpeller.com,+1 905 643-0187,"697 South Service Road, Grimsby, ON, CA",1623,35437852,0.7,43595650,,10.5218466,2020-10-09,13.9,6,0.01005,23734,22893.0,26256.0,1.83,9.4,10.35,5.15,10.06082,9.4848,9.28302,5.16,7.52,equity,Company
